person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length
52,60776,MORTGAGE,1.0,PERSONAL,9300.0,9.1,0,0.15,N,30
42,24512,RENT,6.0,PERSONAL,5000.0,12.47,0,0.2,N,24
48,91897,MORTGAGE,1.0,MEDICAL,12700.0,,0,0.14,N,26
32,24460,OWN,,EDUCATION,3200.0,6.41,0,0.13,N,10
48,70094,MORTGAGE,2.0,PERSONAL,13400.0,11.17,0,0.19,N,27
58,21815,RENT,3.0,MEDICAL,1300.0,12.53,0,0.06,N,30
33,49208,MORTGAGE,3.0,EDUCATION,4700.0,7.38,0,0.1,N,15
45,76305,RENT,,MEDICAL,5400.0,9.58,0,0.07,N,23
40,11936,RENT,0.0,HOMEIMPROVEMENT,2000.0,9.18,0,0.17,N,18
32,37640,MORTGAGE,13.0,PERSONAL,3000.0,11.28,0,0.08,N,10
43,52926,RENT,4.0,DEBTCONSOLIDATION,7900.0,8.83,1,0.15,N,23
45,41271,MORTGAGE,25.0,PERSONAL,3800.0,10.14,0,0.09,N,27
36,35048,OWN,4.0,VENTURE,2800.0,9.52,0,0.08,N,16
48,45856,MORTGAGE,5.0,MEDICAL,11200.0,6.19,0,0.24,N,26
31,82352,MORTGAGE,6.0,HOMEIMPROVEMENT,12000.0,9.56,1,0.15,N,9
32,97195,MORTGAGE,8.0,VENTURE,11500.0,11.9,0,0.12,Y,14
40,69739,MORTGAGE,3.0,HOMEIMPROVEMENT,5700.0,5.0,0,0.08,N,19
40,106583,MORTGAGE,5.0,DEBTCONSOLIDATION,35000.0,11.81,1,0.33,N,19
36,37519,MORTGAGE,4.0,MEDICAL,6900.0,7.84,0,0.18,N,18
45,66065,RENT,2.0,MEDICAL,5200.0,14.18,0,0.08,N,27
43,29454,RENT,8.0,DEBTCONSOLIDATION,4900.0,13.73,0,0.17,Y,23
45,212259,MORTGAGE,1.0,VENTURE,26000.0,6.97,0,0.12,N,24
39,51538,MORTGAGE,0.0,PERSONAL,8400.0,8.17,0,0.16,N,20
44,73281,MORTGAGE,6.0,MEDICAL,5800.0,7.99,0,0.08,N,24
37,20308,MORTGAGE,5.0,HOMEIMPROVEMENT,2000.0,10.32,0,0.1,Y,18
56,72451,RENT,1.0,EDUCATION,16200.0,15.42,1,0.22,N,30
35,51888,RENT,5.0,HOMEIMPROVEMENT,7900.0,6.75,0,0.15,N,17
57,61824,MORTGAGE,7.0,DEBTCONSOLIDATION,8900.0,5.0,0,0.14,N,30
40,49355,OWN,1.0,HOMEIMPROVEMENT,8300.0,13.53,0,0.17,N,19
32,46171,MORTGAGE,4.0,MEDICAL,5300.0,14.3,0,0.11,N,10
50,42021,MORTGAGE,8.0,VENTURE,5400.0,11.0,0,0.13,N,30
40,46872,MORTGAGE,2.0,PERSONAL,10600.0,8.34,0,0.23,Y,20
45,102144,MORTGAGE,4.0,EDUCATION,22900.0,5.8,0,0.22,N,27
48,40795,MORTGAGE,0.0,MEDICAL,5100.0,7.51,0,0.13,N,27
42,151659,RENT,8.0,HOMEIMPROVEMENT,14700.0,11.63,0,0.1,N,24
36,50548,RENT,7.0,DEBTCONSOLIDATION,8400.0,,0,0.17,N,16
46,98714,RENT,3.0,MEDICAL,13200.0,11.88,1,0.13,N,24
40,86852,MORTGAGE,0.0,EDUCATION,6500.0,8.46,0,0.07,Y,22
44,22433,RENT,5.0,DEBTCONSOLIDATION,2500.0,7.83,0,0.11,Y,26
29,24936,RENT,4.0,MEDICAL,2200.0,13.32,0,0.09,N,9
42,34922,RENT,12.0,HOMEIMPROVEMENT,3600.0,9.54,0,0.1,Y,21
36,22656,RENT,1.0,MEDICAL,2800.0,6.96,1,0.12,N,16
52,39874,RENT,,DEBTCONSOLIDATION,3300.0,9.14,0,0.08,N,30
44,49715,RENT,1.0,PERSONAL,8400.0,12.07,1,0.17,N,23
41,67799,RENT,2.0,VENTURE,8100.0,12.95,0,0.12,N,19
43,53653,RENT,,EDUCATION,3900.0,13.09,0,0.07,Y,23
34,49149,OWN,18.0,MEDICAL,4500.0,10.38,0,0.09,N,13
52,81787,OWN,1.0,DEBTCONSOLIDATION,12100.0,11.2,0,0.15,N,30
55,76492,MORTGAGE,5.0,EDUCATION,16900.0,5.75,0,0.22,N,30
42,127251,MORTGAGE,3.0,EDUCATION,12000.0,5.0,0,0.09,N,24
52,53815,MORTGAGE,4.0,EDUCATION,4900.0,7.72,0,0.09,N,30
36,14684,RENT,13.0,EDUCATION,1600.0,10.31,0,0.11,N,15
35,60694,RENT,3.0,PERSONAL,18300.0,,0,0.3,N,13
40,152438,MORTGAGE,1.0,DEBTCONSOLIDATION,28600.0,9.13,1,0.19,Y,20
42,81879,MORTGAGE,1.0,EDUCATION,9500.0,10.93,0,0.12,Y,20
37,91826,MORTGAGE,11.0,HOMEIMPROVEMENT,8500.0,12.44,0,0.09,N,17
43,51401,MORTGAGE,21.0,EDUCATION,5900.0,,0,0.11,N,24
41,77387,RENT,1.0,DEBTCONSOLIDATION,8300.0,8.66,1,0.11,N,19
34,94274,MORTGAGE,6.0,VENTURE,17700.0,8.71,0,0.19,N,13
43,41476,MORTGAGE,3.0,HOMEIMPROVEMENT,5700.0,11.73,0,0.14,N,25
45,38162,RENT,5.0,EDUCATION,5200.0,10.86,0,0.14,N,25
41,61534,MORTGAGE,16.0,DEBTCONSOLIDATION,12500.0,12.48,0,0.2,N,19
48,79589,RENT,1.0,EDUCATION,5800.0,11.05,0,0.07,N,28
33,12361,RENT,6.0,EDUCATION,2200.0,10.83,0,0.18,N,11
43,44472,MORTGAGE,2.0,PERSONAL,6600.0,7.2,0,0.15,N,22
33,18458,RENT,5.0,EDUCATION,1300.0,12.18,0,0.07,N,14
34,46107,MORTGAGE,2.0,DEBTCONSOLIDATION,6300.0,9.37,0,0.14,N,12
36,114097,MORTGAGE,6.0,PERSONAL,14000.0,6.2,0,0.12,N,16
34,35882,RENT,2.0,MEDICAL,5100.0,11.37,0,0.14,N,12
36,42487,RENT,3.0,MEDICAL,8100.0,14.94,1,0.19,Y,14
38,68252,MORTGAGE,6.0,EDUCATION,18000.0,9.42,0,0.26,N,18
45,80571,MORTGAGE,0.0,PERSONAL,13300.0,9.68,0,0.17,N,23
38,79070,RENT,1.0,DEBTCONSOLIDATION,11000.0,10.14,1,0.14,N,20
32,49944,MORTGAGE,3.0,HOMEIMPROVEMENT,5500.0,12.16,0,0.11,N,13
48,65201,MORTGAGE,0.0,PERSONAL,15300.0,10.3,0,0.23,N,27
35,63786,MORTGAGE,6.0,EDUCATION,7200.0,9.07,0,0.11,N,16
39,34480,RENT,8.0,HOMEIMPROVEMENT,2800.0,9.05,0,0.08,N,17
42,20424,OWN,0.0,DEBTCONSOLIDATION,1200.0,14.32,0,0.06,N,20
41,31304,RENT,6.0,MEDICAL,4000.0,11.72,0,0.13,N,22
47,100646,RENT,5.0,VENTURE,21100.0,10.43,0,0.21,N,28
43,148243,MORTGAGE,2.0,EDUCATION,33700.0,8.82,0,0.23,N,23
35,46840,OWN,0.0,HOMEIMPROVEMENT,10700.0,5.87,1,0.23,N,15
57,98725,MORTGAGE,15.0,EDUCATION,6800.0,9.47,0,0.07,N,30
41,42248,MORTGAGE,3.0,VENTURE,10600.0,13.53,0,0.25,N,22
39,58368,MORTGAGE,1.0,PERSONAL,10400.0,9.57,0,0.18,N,21
46,36058,OWN,6.0,EDUCATION,5400.0,13.05,1,0.15,N,27
41,81412,MORTGAGE,4.0,EDUCATION,5300.0,7.46,0,0.07,N,22
42,35621,RENT,8.0,HOMEIMPROVEMENT,6100.0,12.05,0,0.17,N,23
61,31373,OTHER,27.0,MEDICAL,8900.0,15.61,0,0.28,Y,30
38,50180,RENT,0.0,HOMEIMPROVEMENT,12000.0,14.11,1,0.24,N,19
38,73746,MORTGAGE,6.0,HOMEIMPROVEMENT,6300.0,7.87,0,0.09,N,19
40,53201,RENT,22.0,VENTURE,4500.0,14.61,0,0.08,N,18
47,38773,MORTGAGE,3.0,EDUCATION,7700.0,5.22,0,0.2,N,26
32,31262,RENT,6.0,EDUCATION,5200.0,17.27,1,0.17,N,10
30,21090,RENT,2.0,VENTURE,1900.0,10.81,0,0.09,N,9
36,39022,RENT,2.0,EDUCATION,5900.0,10.48,0,0.15,N,18
31,45413,RENT,5.0,HOMEIMPROVEMENT,5000.0,13.81,0,0.11,N,13
37,64665,MORTGAGE,21.0,VENTURE,7000.0,10.37,0,0.11,Y,15
43,27349,MORTGAGE,0.0,PERSONAL,5600.0,8.99,0,0.2,N,23
35,68466,OWN,2.0,VENTURE,7700.0,9.46,0,0.11,N,15
32,36422,RENT,14.0,PERSONAL,9400.0,9.93,0,0.26,N,11
40,37915,RENT,0.0,HOMEIMPROVEMENT,7000.0,13.62,0,0.18,N,19
45,91524,OWN,5.0,DEBTCONSOLIDATION,8200.0,,0,0.09,N,27
31,14205,MORTGAGE,2.0,EDUCATION,3300.0,8.08,0,0.23,N,13
45,26545,RENT,2.0,PERSONAL,3600.0,9.08,0,0.14,N,25
45,50152,MORTGAGE,1.0,PERSONAL,6800.0,9.78,0,0.14,Y,27
46,48899,RENT,0.0,PERSONAL,5400.0,,0,0.11,N,24
48,20931,RENT,3.0,EDUCATION,1300.0,8.78,0,0.06,N,26
58,38288,RENT,2.0,EDUCATION,3900.0,15.69,1,0.1,Y,30
37,79143,MORTGAGE,3.0,VENTURE,6100.0,9.66,0,0.08,N,16
40,27408,RENT,1.0,EDUCATION,2200.0,12.76,0,0.08,N,21
37,84152,RENT,2.0,HOMEIMPROVEMENT,13200.0,17.05,0,0.16,N,15
40,34266,MORTGAGE,24.0,HOMEIMPROVEMENT,10400.0,7.23,0,0.3,N,18
51,19217,OWN,2.0,EDUCATION,3300.0,7.86,0,0.17,N,30
33,73832,MORTGAGE,2.0,VENTURE,16900.0,12.23,0,0.23,N,13
35,55567,RENT,0.0,PERSONAL,13700.0,11.52,0,0.25,N,13
50,23554,RENT,2.0,DEBTCONSOLIDATION,4300.0,,0,0.18,N,29
47,37370,MORTGAGE,7.0,DEBTCONSOLIDATION,4300.0,12.83,0,0.12,N,27
37,116132,MORTGAGE,3.0,EDUCATION,22300.0,11.43,0,0.19,N,18
45,68130,MORTGAGE,5.0,VENTURE,5400.0,10.05,0,0.08,N,24
42,85622,RENT,4.0,HOMEIMPROVEMENT,16400.0,14.28,1,0.19,N,24
51,27746,RENT,0.0,HOMEIMPROVEMENT,4500.0,11.69,0,0.16,N,30
40,90458,MORTGAGE,2.0,VENTURE,8100.0,10.33,0,0.09,N,18
47,24053,RENT,5.0,EDUCATION,5100.0,13.0,1,0.21,Y,26
62,24437,RENT,3.0,VENTURE,3200.0,12.93,1,0.13,N,30
43,74426,MORTGAGE,5.0,VENTURE,6500.0,11.75,0,0.09,N,25
40,25196,RENT,2.0,VENTURE,3600.0,11.87,0,0.14,N,19
44,104692,RENT,1.0,MEDICAL,28100.0,8.96,0,0.27,N,26
37,26207,MORTGAGE,8.0,EDUCATION,3100.0,7.66,0,0.12,N,16
60,30151,RENT,2.0,HOMEIMPROVEMENT,4400.0,11.61,1,0.15,N,30
41,87255,OWN,5.0,PERSONAL,17800.0,7.25,0,0.2,N,19
38,35941,OWN,2.0,VENTURE,3400.0,9.61,0,0.09,N,16
35,72953,RENT,13.0,MEDICAL,9500.0,13.66,0,0.13,Y,13
47,28094,RENT,24.0,HOMEIMPROVEMENT,4200.0,14.88,1,0.15,N,26
45,42689,RENT,,EDUCATION,7400.0,12.14,0,0.17,N,23
37,71000,MORTGAGE,4.0,VENTURE,13300.0,12.82,0,0.19,N,16
43,32117,MORTGAGE,9.0,PERSONAL,2900.0,9.43,1,0.09,N,22
32,81745,MORTGAGE,3.0,HOMEIMPROVEMENT,11900.0,6.7,0,0.15,N,12
41,40940,RENT,10.0,PERSONAL,6700.0,12.5,0,0.16,N,19
42,52054,RENT,2.0,EDUCATION,4200.0,9.67,0,0.08,N,24
53,29693,RENT,0.0,EDUCATION,3700.0,8.18,0,0.12,N,30
35,33350,RENT,13.0,EDUCATION,4100.0,11.55,0,0.12,N,13
33,32142,OWN,6.0,VENTURE,1900.0,9.98,0,0.06,N,12
35,36153,MORTGAGE,3.0,MEDICAL,3400.0,5.0,0,0.09,N,17
33,106202,MORTGAGE,14.0,EDUCATION,9800.0,7.59,1,0.09,N,12
49,85853,MORTGAGE,10.0,EDUCATION,13600.0,9.17,0,0.16,N,29
51,61445,MORTGAGE,0.0,PERSONAL,6000.0,11.24,0,0.1,N,30
42,35267,RENT,4.0,HOMEIMPROVEMENT,4600.0,8.57,0,0.13,N,24
48,32175,OWN,3.0,DEBTCONSOLIDATION,8800.0,9.49,1,0.27,N,28
40,30188,RENT,7.0,PERSONAL,2200.0,13.48,1,0.07,N,19
39,42112,MORTGAGE,1.0,MEDICAL,13400.0,9.34,0,0.32,N,19
38,56391,MORTGAGE,0.0,VENTURE,12700.0,14.7,0,0.23,N,18
38,66645,MORTGAGE,1.0,PERSONAL,12200.0,8.12,0,0.18,N,19
32,49375,RENT,1.0,HOMEIMPROVEMENT,9300.0,11.67,1,0.19,N,10
41,65038,MORTGAGE,1.0,PERSONAL,14100.0,8.77,0,0.22,N,21
39,78274,MORTGAGE,2.0,DEBTCONSOLIDATION,5300.0,,0,0.07,N,21
45,40706,OWN,6.0,HOMEIMPROVEMENT,4300.0,8.67,0,0.11,N,27
40,84897,MORTGAGE,0.0,HOMEIMPROVEMENT,11100.0,11.33,0,0.13,N,19
39,29975,RENT,,HOMEIMPROVEMENT,5700.0,12.2,0,0.19,N,21
35,65722,RENT,3.0,VENTURE,13500.0,8.38,0,0.21,N,16
40,49811,MORTGAGE,,MEDICAL,14000.0,10.34,0,0.28,N,20
45,53511,OWN,1.0,HOMEIMPROVEMENT,7700.0,,0,0.14,N,24
33,40786,MORTGAGE,1.0,VENTURE,7000.0,12.11,1,0.17,Y,14
40,91460,MORTGAGE,3.0,PERSONAL,13100.0,9.49,0,0.14,N,18
41,36239,MORTGAGE,5.0,VENTURE,5400.0,11.23,1,0.15,N,21
36,98099,MORTGAGE,0.0,VENTURE,12500.0,9.55,0,0.13,N,15
36,98422,RENT,1.0,PERSONAL,12200.0,18.89,1,0.12,N,15
41,61424,RENT,7.0,PERSONAL,9700.0,12.92,0,0.16,N,21
33,41923,MORTGAGE,3.0,MEDICAL,7800.0,9.66,0,0.19,N,15
42,32245,OWN,15.0,EDUCATION,2400.0,12.79,0,0.07,Y,22
35,18085,RENT,10.0,EDUCATION,4100.0,12.19,1,0.23,Y,14
47,64212,MORTGAGE,2.0,EDUCATION,7400.0,,0,0.12,N,26
59,28120,RENT,6.0,HOMEIMPROVEMENT,3800.0,9.89,1,0.14,N,30
35,30160,RENT,1.0,MEDICAL,2800.0,15.14,0,0.09,N,14
43,64570,RENT,0.0,PERSONAL,8800.0,9.71,0,0.14,N,23
35,39540,RENT,10.0,MEDICAL,4600.0,12.86,0,0.12,N,14
47,54655,RENT,2.0,PERSONAL,6200.0,8.43,0,0.11,N,29
33,61716,MORTGAGE,1.0,DEBTCONSOLIDATION,8100.0,7.06,0,0.13,N,12
43,109354,RENT,16.0,EDUCATION,16900.0,10.71,1,0.15,N,21
35,54138,RENT,0.0,PERSONAL,7700.0,7.39,0,0.14,N,14
38,37242,RENT,2.0,MEDICAL,4700.0,9.98,0,0.13,N,19
34,47215,MORTGAGE,0.0,EDUCATION,7500.0,14.21,0,0.16,N,16
45,36720,RENT,,EDUCATION,10100.0,13.27,1,0.28,N,23
35,125477,OWN,2.0,MEDICAL,22900.0,9.69,0,0.18,N,16
43,59049,MORTGAGE,6.0,VENTURE,10800.0,,0,0.18,N,25
38,65666,MORTGAGE,15.0,PERSONAL,13300.0,10.58,0,0.2,N,17
39,96399,MORTGAGE,,PERSONAL,17500.0,8.25,0,0.18,N,18
40,32086,RENT,1.0,DEBTCONSOLIDATION,6400.0,10.82,0,0.2,N,19
35,24023,RENT,10.0,EDUCATION,1900.0,15.15,1,0.08,Y,14
41,48467,OWN,4.0,HOMEIMPROVEMENT,5500.0,5.59,0,0.11,N,23
51,24057,RENT,4.0,VENTURE,2700.0,15.48,0,0.11,N,30
35,39913,RENT,1.0,DEBTCONSOLIDATION,12300.0,,1,0.31,N,16
48,16491,RENT,0.0,VENTURE,1200.0,9.68,0,0.07,N,27
51,24938,MORTGAGE,3.0,VENTURE,4400.0,13.84,0,0.18,N,30
35,90352,RENT,3.0,VENTURE,10300.0,12.1,0,0.11,N,15
32,60013,RENT,0.0,EDUCATION,13000.0,17.74,1,0.22,N,14
41,120430,MORTGAGE,,EDUCATION,9500.0,12.35,1,0.08,Y,21
36,48264,MORTGAGE,1.0,VENTURE,7200.0,6.11,0,0.15,N,15
54,47346,RENT,0.0,VENTURE,10300.0,10.83,1,0.22,Y,30
40,54597,MORTGAGE,0.0,VENTURE,13600.0,7.42,0,0.25,N,20
35,294885,MORTGAGE,2.0,EDUCATION,27800.0,,0,0.09,Y,16
33,82976,RENT,8.0,VENTURE,21400.0,15.62,0,0.26,N,15
47,32199,RENT,5.0,EDUCATION,6500.0,14.75,0,0.2,N,25
36,60094,MORTGAGE,5.0,PERSONAL,16400.0,8.8,0,0.27,Y,16
40,52907,OWN,1.0,MEDICAL,5800.0,10.28,0,0.11,N,22
46,70295,OWN,0.0,DEBTCONSOLIDATION,15700.0,13.74,1,0.22,Y,26
37,125068,MORTGAGE,2.0,MEDICAL,7800.0,6.03,0,0.06,N,19
39,65768,MORTGAGE,2.0,HOMEIMPROVEMENT,6700.0,11.13,0,0.1,N,20
39,40726,MORTGAGE,14.0,MEDICAL,5100.0,12.23,0,0.13,N,20
44,124514,MORTGAGE,0.0,EDUCATION,14200.0,12.53,0,0.11,N,26
43,25516,RENT,7.0,MEDICAL,2600.0,11.14,0,0.1,N,25
38,42805,RENT,2.0,MEDICAL,4000.0,6.47,0,0.09,N,20
40,76936,OTHER,8.0,HOMEIMPROVEMENT,9400.0,13.2,0,0.12,N,20
37,33016,RENT,3.0,HOMEIMPROVEMENT,2700.0,14.42,1,0.08,N,16
32,47768,RENT,8.0,VENTURE,10400.0,11.71,1,0.22,N,10
41,34522,RENT,3.0,EDUCATION,6400.0,12.15,0,0.19,N,21
54,48090,MORTGAGE,2.0,EDUCATION,8100.0,6.09,1,0.17,N,30
35,34551,RENT,16.0,PERSONAL,4200.0,14.41,0,0.12,N,16
35,50997,MORTGAGE,2.0,PERSONAL,5400.0,,1,0.11,N,17
35,41572,MORTGAGE,8.0,PERSONAL,4200.0,6.5,0,0.1,N,16
44,95189,OWN,0.0,VENTURE,13100.0,9.16,0,0.14,N,26
42,59442,MORTGAGE,0.0,DEBTCONSOLIDATION,7100.0,,0,0.12,N,23
39,70903,MORTGAGE,2.0,EDUCATION,16500.0,6.13,0,0.23,N,19
35,52689,MORTGAGE,4.0,DEBTCONSOLIDATION,7000.0,11.23,0,0.13,N,17
40,39450,MORTGAGE,4.0,MEDICAL,4300.0,7.21,1,0.11,Y,19
32,57954,MORTGAGE,0.0,VENTURE,14000.0,7.96,0,0.24,N,11
40,54252,RENT,5.0,HOMEIMPROVEMENT,6600.0,9.94,0,0.12,N,18
46,14608,RENT,0.0,MEDICAL,2400.0,8.13,0,0.16,N,26
33,49850,RENT,15.0,PERSONAL,6900.0,9.94,0,0.14,N,13
32,68595,RENT,2.0,MEDICAL,3800.0,13.64,1,0.06,N,11
51,34267,MORTGAGE,1.0,DEBTCONSOLIDATION,7200.0,11.18,0,0.21,N,30
36,75641,RENT,1.0,EDUCATION,14100.0,16.64,1,0.19,Y,15
48,58559,MORTGAGE,13.0,DEBTCONSOLIDATION,20900.0,8.44,0,0.36,N,29
39,40199,OWN,3.0,HOMEIMPROVEMENT,7000.0,8.1,0,0.17,N,19
39,64277,RENT,2.0,EDUCATION,15500.0,9.56,0,0.24,N,17
42,40770,RENT,4.0,VENTURE,2500.0,10.17,0,0.06,Y,20
35,56297,RENT,13.0,EDUCATION,9200.0,10.5,0,0.16,N,15
40,43047,OWN,,PERSONAL,3400.0,14.68,0,0.08,N,18
37,64505,RENT,0.0,DEBTCONSOLIDATION,14500.0,11.18,0,0.22,N,16
33,96126,RENT,4.0,EDUCATION,20000.0,12.83,1,0.21,N,11
42,39417,RENT,3.0,MEDICAL,4600.0,8.48,0,0.12,N,23
38,76966,MORTGAGE,0.0,HOMEIMPROVEMENT,13800.0,9.38,0,0.18,N,20
39,42214,MORTGAGE,3.0,VENTURE,5100.0,9.35,0,0.12,N,17
33,42380,RENT,4.0,MEDICAL,7400.0,12.12,0,0.17,N,11
52,40230,OWN,5.0,PERSONAL,12800.0,12.55,0,0.32,Y,30
46,21078,RENT,27.0,MEDICAL,7400.0,13.11,1,0.35,Y,27
46,62955,RENT,2.0,MEDICAL,9400.0,7.99,0,0.15,N,27
38,56502,RENT,3.0,HOMEIMPROVEMENT,8600.0,12.03,0,0.15,Y,18
31,53182,MORTGAGE,0.0,VENTURE,6500.0,10.52,0,0.12,N,11
55,106645,MORTGAGE,8.0,PERSONAL,14700.0,5.0,0,0.14,N,30
39,112680,OWN,0.0,EDUCATION,22700.0,11.48,0,0.2,N,20
35,94275,MORTGAGE,13.0,VENTURE,11400.0,14.05,0,0.12,N,14
42,43579,MORTGAGE,2.0,VENTURE,7400.0,5.0,0,0.17,N,21
48,42488,RENT,2.0,MEDICAL,4000.0,11.36,1,0.09,N,29
39,29464,MORTGAGE,1.0,VENTURE,5000.0,10.1,0,0.17,N,17
49,50560,RENT,15.0,HOMEIMPROVEMENT,5000.0,13.69,0,0.1,N,27
47,49224,RENT,19.0,EDUCATION,7500.0,15.16,0,0.15,N,25
34,64166,RENT,18.0,VENTURE,4400.0,11.26,0,0.07,N,16
36,28727,RENT,6.0,MEDICAL,8300.0,14.29,1,0.29,Y,16
46,40655,OWN,0.0,VENTURE,3300.0,,1,0.08,Y,25
27,21005,RENT,2.0,MEDICAL,1500.0,9.47,0,0.07,N,6
39,34268,RENT,1.0,PERSONAL,5500.0,,1,0.16,N,21
32,76597,RENT,6.0,HOMEIMPROVEMENT,7500.0,10.32,1,0.1,N,13
37,28262,MORTGAGE,3.0,VENTURE,2400.0,7.83,0,0.08,N,19
38,117241,MORTGAGE,4.0,EDUCATION,8200.0,11.21,0,0.07,N,19
37,81182,MORTGAGE,0.0,DEBTCONSOLIDATION,8400.0,9.7,0,0.1,N,15
36,62983,OWN,7.0,EDUCATION,6500.0,5.0,0,0.1,N,15
34,95489,OWN,15.0,PERSONAL,17800.0,8.75,0,0.19,N,15
59,46142,MORTGAGE,5.0,VENTURE,6900.0,8.6,0,0.15,N,30
54,33902,RENT,9.0,MEDICAL,8800.0,13.2,1,0.26,N,30
33,46725,RENT,3.0,DEBTCONSOLIDATION,8200.0,15.52,1,0.18,Y,14
51,20756,RENT,0.0,PERSONAL,1600.0,16.18,1,0.08,Y,30
37,88909,MORTGAGE,21.0,VENTURE,5100.0,10.56,0,0.06,N,16
40,41174,MORTGAGE,0.0,VENTURE,7000.0,8.16,0,0.17,N,19
39,33604,RENT,1.0,EDUCATION,10100.0,8.37,0,0.3,N,19
36,35605,MORTGAGE,0.0,HOMEIMPROVEMENT,3100.0,,0,0.09,N,16
46,49429,MORTGAGE,4.0,EDUCATION,4400.0,11.97,0,0.09,N,24
40,52042,MORTGAGE,4.0,MEDICAL,13800.0,10.47,0,0.27,N,18
37,45567,RENT,1.0,EDUCATION,4300.0,14.17,0,0.09,N,17
33,45466,MORTGAGE,15.0,EDUCATION,14900.0,13.57,0,0.33,N,11
35,64530,RENT,12.0,HOMEIMPROVEMENT,13700.0,16.66,0,0.21,N,14
31,28301,MORTGAGE,1.0,DEBTCONSOLIDATION,3000.0,11.1,0,0.11,N,13
40,54863,RENT,5.0,PERSONAL,5400.0,15.26,0,0.1,N,20
33,41817,OWN,9.0,DEBTCONSOLIDATION,4600.0,11.94,1,0.11,N,11
38,18052,RENT,2.0,PERSONAL,2200.0,6.75,0,0.12,N,19
50,28520,RENT,1.0,PERSONAL,1800.0,15.35,0,0.06,N,30
48,32992,RENT,1.0,DEBTCONSOLIDATION,8400.0,12.49,1,0.25,N,30
39,113006,OTHER,8.0,EDUCATION,27600.0,,0,0.24,N,19
39,61467,MORTGAGE,3.0,EDUCATION,9500.0,,0,0.15,N,17
54,56134,RENT,6.0,EDUCATION,9000.0,8.7,0,0.16,N,30
43,38427,RENT,5.0,VENTURE,3800.0,11.72,0,0.1,N,24
38,37942,RENT,1.0,DEBTCONSOLIDATION,3100.0,10.52,0,0.08,N,19
32,27134,RENT,1.0,DEBTCONSOLIDATION,4800.0,14.03,1,0.18,N,13
42,41639,MORTGAGE,0.0,HOMEIMPROVEMENT,9600.0,11.33,0,0.23,N,21
45,97519,MORTGAGE,0.0,VENTURE,15100.0,10.78,1,0.15,Y,24
36,25360,RENT,0.0,HOMEIMPROVEMENT,2100.0,13.0,0,0.08,N,18
41,36563,RENT,1.0,MEDICAL,10500.0,8.71,0,0.29,N,22
37,77893,MORTGAGE,6.0,PERSONAL,21700.0,9.35,0,0.28,N,15
38,77788,RENT,0.0,HOMEIMPROVEMENT,16200.0,12.09,0,0.21,N,17
28,34191,RENT,3.0,EDUCATION,3400.0,5.97,0,0.1,N,6
38,87712,MORTGAGE,1.0,DEBTCONSOLIDATION,11600.0,,0,0.13,N,17
46,39445,RENT,3.0,HOMEIMPROVEMENT,6100.0,11.98,0,0.15,N,24
36,27594,RENT,6.0,VENTURE,6300.0,10.69,0,0.23,N,15
40,103689,MORTGAGE,1.0,EDUCATION,10300.0,7.07,0,0.1,N,20
35,51327,MORTGAGE,2.0,PERSONAL,7300.0,9.72,0,0.14,Y,14
42,45074,RENT,6.0,VENTURE,6100.0,12.44,0,0.14,N,20
38,53499,MORTGAGE,3.0,HOMEIMPROVEMENT,9100.0,10.22,0,0.17,N,17
34,30183,RENT,0.0,EDUCATION,6000.0,14.61,0,0.2,N,12
49,37014,MORTGAGE,7.0,PERSONAL,4300.0,9.89,0,0.12,N,30
46,100554,MORTGAGE,,VENTURE,21400.0,5.0,0,0.21,N,25
36,124190,RENT,2.0,VENTURE,35000.0,,1,0.28,N,15
43,28097,MORTGAGE,1.0,VENTURE,3700.0,10.77,0,0.13,N,24
43,40349,MORTGAGE,3.0,EDUCATION,6800.0,8.01,0,0.17,N,22
44,49128,MORTGAGE,6.0,DEBTCONSOLIDATION,7400.0,6.21,0,0.15,N,25
31,54195,MORTGAGE,8.0,PERSONAL,15400.0,10.35,0,0.28,N,13
47,30479,RENT,12.0,EDUCATION,3500.0,8.15,0,0.11,N,29
36,67861,MORTGAGE,2.0,EDUCATION,5900.0,5.0,0,0.09,N,17
37,70474,MORTGAGE,13.0,MEDICAL,6800.0,,0,0.1,N,18
62,74993,OWN,4.0,MEDICAL,6500.0,8.6,1,0.09,Y,30
41,71413,MORTGAGE,2.0,VENTURE,11600.0,8.94,0,0.16,N,20
37,51053,MORTGAGE,10.0,VENTURE,6600.0,9.84,0,0.13,N,16
29,80441,MORTGAGE,4.0,EDUCATION,8300.0,12.45,0,0.1,N,7
50,64346,MORTGAGE,3.0,DEBTCONSOLIDATION,4300.0,7.54,0,0.07,N,29
33,23343,RENT,0.0,HOMEIMPROVEMENT,1400.0,11.06,0,0.06,N,11
34,23425,RENT,6.0,PERSONAL,3900.0,8.4,0,0.17,N,15
38,57199,RENT,0.0,MEDICAL,7200.0,10.73,0,0.13,N,19
50,93238,MORTGAGE,1.0,DEBTCONSOLIDATION,15700.0,6.48,0,0.17,N,30
45,61269,RENT,16.0,MEDICAL,9300.0,16.37,1,0.15,N,24
39,65786,MORTGAGE,0.0,MEDICAL,7100.0,5.96,0,0.11,N,17
